customer_id,month,sessions,support_tickets,active_flag
C00972,2025-10-01,1,1,0
C00972,2025-11-01,7,0,1
C00972,2025-12-01,1,0,0
C00972,2026-01-01,7,0,1
C00972,2026-02-01,1,0,0
C00972,2026-03-01,9,0,1
C00972,2026-04-01,8,1,1
C00972,2026-05-01,2,1,0
C00972,2026-06-01,8,1,1
C00973,2025-12-01,11,0,1
C00973,2026-01-01,6,0,1
C00973,2026-02-01,7,0,1
C00973,2026-03-01,6,0,1
C00973,2026-04-01,7,0,1
C00973,2026-05-01,7,0,1
C00973,2026-06-01,10,1,1
C00974,2025-05-01,11,0,1
C00974,2025-06-01,6,0,1
C00974,2025-07-01,5,0,1
C00974,2025-08-01,9,1,1
C00974,2025-09-01,6,0,1
C00974,2025-10-01,7,1,1
C00974,2025-11-01,1,0,0
C00974,2025-12-01,8,0,1
C00974,2026-01-01,7,0,1
C00974,2026-02-01,1,0,0
C00974,2026-03-01,7,0,1
C00974,2026-04-01,6,0,1
C00974,2026-05-01,10,1,1
C00974,2026-06-01,0,1,0
C00975,2026-04-01,8,0,1
C00975,2026-05-01,7,0,1
C00975,2026-06-01,5,0,1
C00976,2025-09-01,8,0,1
C00976,2025-10-01,10,0,1
C00976,2025-11-01,5,0,1
C00976,2025-12-01,10,1,1
C00976,2026-01-01,8,1,1
C00976,2026-02-01,9,0,1
C00976,2026-03-01,1,0,0
C00976,2026-04-01,10,0,1
C00976,2026-05-01,7,1,1
C00976,2026-06-01,7,0,1
C00977,2025-03-01,7,0,1
C00977,2025-04-01,2,1,0
C00977,2025-05-01,6,1,1
C00977,2025-06-01,1,1,0
C00977,2025-07-01,6,1,1
C00977,2025-08-01,10,0,1
C00977,2025-09-01,1,1,0
C00977,2025-10-01,0,0,0
C00977,2025-11-01,3,1,0
C00977,2025-12-01,1,0,0
C00977,2026-01-01,11,1,1
C00977,2026-02-01,5,0,1
C00977,2026-03-01,0,0,0
C00977,2026-04-01,4,0,1
C00977,2026-05-01,12,0,1
C00977,2026-06-01,0,0,0
C00978,2026-04-01,6,0,1
C00978,2026-05-01,7,0,1
C00978,2026-06-01,2,0,1
C00979,2025-11-01,6,1,1
C00979,2025-12-01,4,1,1
C00979,2026-01-01,10,0,1
C00979,2026-02-01,0,1,0
C00979,2026-03-01,8,1,1
C00979,2026-04-01,0,0,0
C00979,2026-05-01,8,1,1
C00979,2026-06-01,5,0,1
C00980,2026-02-01,1,0,0
C00980,2026-03-01,5,0,1
C00980,2026-04-01,7,0,1
C00980,2026-05-01,6,0,1
C00980,2026-06-01,1,1,0
C00981,2025-05-01,8,1,1
C00981,2025-06-01,1,0,0
C00981,2025-07-01,1,0,0
C00981,2025-08-01,8,0,1
C00981,2025-09-01,6,0,1
C00981,2025-10-01,11,0,1
C00981,2025-11-01,6,1,1
C00981,2025-12-01,8,0,1
C00981,2026-01-01,4,0,1
C00981,2026-02-01,3,2,1
C00981,2026-03-01,9,1,1
C00981,2026-04-01,0,0,0
C00981,2026-05-01,2,0,0
C00981,2026-06-01,11,0,1
C00982,2025-10-01,4,0,1
C00982,2025-11-01,1,0,0
C00982,2025-12-01,12,1,1
C00982,2026-01-01,0,1,0
C00982,2026-02-01,5,1,1
C00982,2026-03-01,8,0,1
C00982,2026-04-01,6,1,1
C00982,2026-05-01,6,0,1
C00982,2026-06-01,1,0,0
C00983,2025-05-01,12,0,1
C00983,2025-06-01,5,0,1
C00983,2025-07-01,13,1,1
C00983,2025-08-01,4,1,1
C00983,2025-09-01,6,1,1
C00983,2025-10-01,2,0,0
C00983,2025-11-01,1,0,0
C00983,2025-12-01,8,1,1
C00983,2026-01-01,2,1,0
C00983,2026-02-01,2,0,1
C00983,2026-03-01,2,0,0
C00983,2026-04-01,11,0,1
C00983,2026-05-01,6,0,1
C00983,2026-06-01,11,1,1
C00984,2025-10-01,0,0,0
C00984,2025-11-01,7,0,1
C00984,2025-12-01,6,0,1
C00984,2026-01-01,9,2,1
C00984,2026-02-01,7,1,1
C00984,2026-03-01,10,0,1
C00984,2026-04-01,7,2,1
C00984,2026-05-01,6,0,1
C00984,2026-06-01,3,1,1
C00985,2025-12-01,7,1,1
C00985,2026-01-01,0,1,0
C00985,2026-02-01,11,2,1
C00985,2026-03-01,0,0,0
C00985,2026-04-01,4,0,1
C00985,2026-05-01,1,0,0
C00985,2026-06-01,0,0,0
C00986,2026-02-01,1,0,0
C00986,2026-03-01,9,0,1
C00986,2026-04-01,0,0,0
C00986,2026-05-01,2,3,1
C00986,2026-06-01,5,0,1
C00987,2025-04-01,4,0,1
C00987,2025-05-01,6,0,1
C00987,2025-06-01,1,0,1
C00987,2025-07-01,6,0,1
C00987,2025-08-01,9,0,1
C00987,2025-09-01,0,0,0
C00987,2025-10-01,1,0,0
C00987,2025-11-01,7,0,1
C00987,2025-12-01,11,0,1
C00987,2026-01-01,1,0,0
C00987,2026-02-01,0,0,0
C00987,2026-03-01,2,0,0
C00987,2026-04-01,4,0,1
C00987,2026-05-01,6,0,1
C00987,2026-06-01,3,1,0
C00988,2026-04-01,2,0,0
C00988,2026-05-01,0,2,0
C00988,2026-06-01,9,0,1
C00989,2025-09-01,1,0,0
C00989,2025-10-01,8,0,1
C00989,2025-11-01,2,0,1
C00989,2025-12-01,8,0,1
C00989,2026-01-01,4,0,1
C00989,2026-02-01,9,0,1
C00989,2026-03-01,7,1,1
C00989,2026-04-01,1,0,0
C00989,2026-05-01,2,0,0
C00989,2026-06-01,0,0,0
C00990,2025-02-01,10,0,1
C00990,2025-03-01,0,1,0
C00990,2025-04-01,8,3,1
C00990,2025-05-01,13,1,1
C00990,2025-06-01,7,0,1
C00990,2025-07-01,9,2,1
C00990,2025-08-01,2,1,1
C00990,2025-09-01,13,0,1
C00990,2025-10-01,2,0,0
C00990,2025-11-01,9,0,1
C00990,2025-12-01,6,2,1
C00990,2026-01-01,4,2,1
C00990,2026-02-01,0,0,0
C00990,2026-03-01,2,0,1
C00990,2026-04-01,1,0,0
C00990,2026-05-01,4,0,1
C00990,2026-06-01,3,0,0
C00991,2025-05-01,4,0,1
C00991,2025-06-01,2,1,1
C00991,2025-07-01,0,0,0
C00991,2025-08-01,6,0,1
C00991,2025-09-01,1,1,0
C00991,2025-10-01,8,1,1
C00991,2025-11-01,14,0,1
C00991,2025-12-01,9,0,1
C00991,2026-01-01,2,1,0
C00991,2026-02-01,13,2,1
C00991,2026-03-01,1,0,0
C00991,2026-04-01,7,1,1
C00991,2026-05-01,6,0,1
C00991,2026-06-01,1,2,0
C00992,2025-06-01,1,1,0
C00992,2025-07-01,6,0,1
C00992,2025-08-01,12,1,1
C00992,2025-09-01,6,0,1
C00992,2025-10-01,5,1,1
C00992,2025-11-01,10,0,1
C00992,2025-12-01,5,0,1
C00992,2026-01-01,4,1,1
C00992,2026-02-01,3,0,0
C00992,2026-03-01,1,0,0
C00992,2026-04-01,3,0,0
C00992,2026-05-01,6,1,1
C00992,2026-06-01,4,0,1
C00993,2025-04-01,10,0,1
C00993,2025-05-01,8,2,1
C00993,2025-06-01,5,0,1
C00993,2025-07-01,6,0,1
C00993,2025-08-01,7,0,1
C00993,2025-09-01,1,1,0
C00993,2025-10-01,0,0,0
C00993,2025-11-01,4,0,1
C00993,2025-12-01,5,1,1
C00993,2026-01-01,1,1,0
C00993,2026-02-01,5,0,1
C00993,2026-03-01,5,0,1
C00993,2026-04-01,2,0,1
C00993,2026-05-01,2,0,0
C00993,2026-06-01,3,0,0
C00994,2025-12-01,7,0,1
C00994,2026-01-01,8,1,1
C00994,2026-02-01,5,1,1
C00994,2026-03-01,9,1,1
C00994,2026-04-01,8,1,1
C00994,2026-05-01,0,0,0
C00994,2026-06-01,0,1,0
C00995,2025-09-01,4,0,1
C00995,2025-10-01,2,1,0
C00995,2025-11-01,3,1,1
C00995,2025-12-01,7,2,1
C00995,2026-01-01,6,1,1
C00995,2026-02-01,2,0,1
C00995,2026-03-01,2,2,0
C00995,2026-04-01,8,1,1
C00995,2026-05-01,9,2,1
C00995,2026-06-01,1,0,0
C00996,2026-05-01,1,0,0
C00996,2026-06-01,9,0,1
C00997,2026-02-01,2,0,0
C00997,2026-03-01,5,0,1
C00997,2026-04-01,9,0,1
C00997,2026-05-01,2,1,0
C00997,2026-06-01,5,0,1
C00998,2026-03-01,1,0,0
C00998,2026-04-01,6,0,1
C00998,2026-05-01,6,0,1
C00998,2026-06-01,9,0,1
C00999,2025-07-01,8,0,1
C00999,2025-08-01,9,0,1
C00999,2025-09-01,4,1,1
C00999,2025-10-01,7,0,1
C00999,2025-11-01,1,1,0
C00999,2025-12-01,4,0,1
C00999,2026-01-01,7,0,1
C00999,2026-02-01,4,0,1
C00999,2026-03-01,2,0,1
C00999,2026-04-01,10,0,1
C00999,2026-05-01,12,0,1
C00999,2026-06-01,2,0,0
C01000,2025-02-01,8,1,1
C01000,2025-03-01,1,0,0
C01000,2025-04-01,0,1,0
C01000,2025-05-01,8,2,1
C01000,2025-06-01,3,1,1
C01000,2025-07-01,2,2,0
C01000,2025-08-01,0,0,0
C01000,2025-09-01,3,1,1
C01000,2025-10-01,9,0,1
C01000,2025-11-01,2,0,0
C01000,2025-12-01,0,0,0
C01000,2026-01-01,0,0,0
C01000,2026-02-01,0,0,0
C01000,2026-03-01,0,1,0
C01000,2026-04-01,7,1,1
C01000,2026-05-01,0,0,0
C01000,2026-06-01,0,0,0
C01001,2025-07-01,7,0,1
C01001,2025-08-01,5,0,1
C01001,2025-09-01,11,1,1
C01001,2025-10-01,6,0,1
C01001,2025-11-01,6,0,1
C01001,2025-12-01,3,0,1
C01001,2026-01-01,2,1,0
C01001,2026-02-01,1,1,0
C01001,2026-03-01,7,0,1
C01001,2026-04-01,5,0,1
C01001,2026-05-01,1,0,0
C01001,2026-06-01,0,1,0
C01002,2025-02-01,2,0,0
C01002,2025-03-01,0,1,0
C01002,2025-04-01,2,0,0
C01002,2025-05-01,1,0,0
C01002,2025-06-01,0,0,0
C01002,2025-07-01,0,0,0
C01002,2025-08-01,5,1,1
C01002,2025-09-01,11,1,1
C01002,2025-10-01,0,1,0
C01002,2025-11-01,1,0,0
C01002,2025-12-01,2,1,0
C01002,2026-01-01,1,1,0
C01002,2026-02-01,5,0,1
C01002,2026-03-01,1,0,0
C01002,2026-04-01,2,0,0
C01002,2026-05-01,5,0,1
C01002,2026-06-01,0,0,0
C01003,2025-05-01,0,0,0
C01003,2025-06-01,5,0,1
C01003,2025-07-01,7,0,1
C01003,2025-08-01,0,2,0
C01003,2025-09-01,5,0,1
C01003,2025-10-01,6,0,1
C01003,2025-11-01,9,0,1
C01003,2025-12-01,0,0,0
C01003,2026-01-01,0,0,0
C01003,2026-02-01,6,1,1
C01003,2026-03-01,7,0,1
C01003,2026-04-01,3,0,1
C01003,2026-05-01,6,1,1
C01003,2026-06-01,6,0,1
C01004,2025-11-01,11,0,1
C01004,2025-12-01,3,2,1
C01004,2026-01-01,0,0,0
C01004,2026-02-01,5,0,1
C01004,2026-03-01,6,0,1
C01004,2026-04-01,2,0,1
C01004,2026-05-01,2,0,0
C01004,2026-06-01,1,1,0
C01005,2025-02-01,7,0,1
C01005,2025-03-01,0,0,0
C01005,2025-04-01,8,0,1
C01005,2025-05-01,0,0,0
C01005,2025-06-01,1,0,0
C01005,2025-07-01,15,0,1
C01005,2025-08-01,2,1,0
C01005,2025-09-01,5,0,1
C01005,2025-10-01,2,0,0
C01005,2025-11-01,8,0,1
C01005,2025-12-01,5,1,1
C01005,2026-01-01,4,2,1
C01005,2026-02-01,2,2,0
C01005,2026-03-01,11,0,1
C01005,2026-04-01,5,0,1
C01005,2026-05-01,3,0,0
C01005,2026-06-01,1,1,0
C01006,2026-04-01,1,0,0
C01006,2026-05-01,7,1,1
C01006,2026-06-01,6,0,1
C01007,2025-08-01,9,0,1
C01007,2025-09-01,0,0,0
C01007,2025-10-01,7,0,1
C01007,2025-11-01,0,0,0
C01007,2025-12-01,11,0,1
C01007,2026-01-01,7,0,1
C01007,2026-02-01,5,3,1
C01007,2026-03-01,2,1,0
C01007,2026-04-01,1,1,0
C01007,2026-05-01,6,0,1
C01007,2026-06-01,12,0,1
C01008,2025-03-01,8,0,1
C01008,2025-04-01,7,0,1
C01008,2025-05-01,10,2,1
C01008,2025-06-01,1,2,0
C01008,2025-07-01,2,0,1
C01008,2025-08-01,1,1,0
C01008,2025-09-01,1,0,0
C01008,2025-10-01,0,0,0
C01008,2025-11-01,0,0,0
C01008,2025-12-01,0,0,0
C01008,2026-01-01,3,0,1
C01008,2026-02-01,5,0,1
C01008,2026-03-01,3,0,0
C01008,2026-04-01,8,1,1
C01008,2026-05-01,5,0,1
C01008,2026-06-01,9,0,1
C01009,2025-05-01,6,2,1
C01009,2025-06-01,5,0,0
C01009,2025-07-01,6,0,1
C01009,2025-08-01,9,1,1
C01009,2025-09-01,6,0,1
C01009,2025-10-01,8,0,1
C01009,2025-11-01,10,0,1
C01009,2025-12-01,5,2,1
C01009,2026-01-01,7,0,1
C01009,2026-02-01,2,0,0
C01009,2026-03-01,0,0,0
C01009,2026-04-01,0,0,0
C01009,2026-05-01,2,0,0
C01009,2026-06-01,11,0,1
C01010,2025-02-01,10,1,1
C01010,2025-03-01,6,0,1
C01010,2025-04-01,1,0,0
C01010,2025-05-01,5,1,1
C01010,2025-06-01,6,0,1
C01010,2025-07-01,0,0,0
C01010,2025-08-01,1,1,0
C01010,2025-09-01,0,0,0
C01010,2025-10-01,6,2,1
C01010,2025-11-01,2,1,0
C01010,2025-12-01,1,0,0
C01010,2026-01-01,11,1,1
C01010,2026-02-01,2,0,0
C01010,2026-03-01,6,0,1
C01010,2026-04-01,9,0,1
C01010,2026-05-01,8,2,1
C01010,2026-06-01,1,0,0
C01011,2026-02-01,2,0,0
C01011,2026-03-01,3,0,1
C01011,2026-04-01,4,0,1
C01011,2026-05-01,1,0,0
C01011,2026-06-01,10,0,1
C01012,2026-01-01,4,1,1
C01012,2026-02-01,0,1,0
C01012,2026-03-01,8,0,1
C01012,2026-04-01,7,0,1
C01012,2026-05-01,7,1,1
C01012,2026-06-01,0,1,0
C01013,2025-08-01,13,0,1
C01013,2025-09-01,8,0,1
C01013,2025-10-01,5,0,1
C01013,2025-11-01,8,1,1
C01013,2025-12-01,1,0,0
C01013,2026-01-01,0,2,0
C01013,2026-02-01,6,1,1
C01013,2026-03-01,2,0,0
C01013,2026-04-01,6,0,1
C01013,2026-05-01,13,1,1
C01013,2026-06-01,7,0,1
C01014,2025-09-01,4,0,0
C01014,2025-10-01,3,0,1
C01014,2025-11-01,3,0,1
C01014,2025-12-01,1,0,0
C01014,2026-01-01,10,0,1
C01014,2026-02-01,8,1,1
C01014,2026-03-01,0,0,0
C01014,2026-04-01,5,0,1
C01014,2026-05-01,8,0,1
C01014,2026-06-01,0,0,0
C01015,2026-02-01,6,0,1
C01015,2026-03-01,8,1,1
C01015,2026-04-01,1,0,0
C01015,2026-05-01,5,0,1
C01015,2026-06-01,7,0,1
C01016,2026-04-01,12,0,1
C01016,2026-05-01,7,1,1
C01016,2026-06-01,0,2,0
C01017,2025-11-01,2,0,0
C01017,2025-12-01,9,1,1
C01017,2026-01-01,4,1,1
C01017,2026-02-01,1,0,0
C01017,2026-03-01,12,0,1
C01017,2026-04-01,2,0,1
C01017,2026-05-01,5,1,1
C01017,2026-06-01,2,0,0
C01018,2025-09-01,5,0,1
C01018,2025-10-01,8,0,1
C01018,2025-11-01,0,0,0
C01018,2025-12-01,7,1,1
C01018,2026-01-01,0,3,0
C01018,2026-02-01,5,1,1
C01018,2026-03-01,0,0,0
C01018,2026-04-01,0,2,0
C01018,2026-05-01,1,1,0
C01018,2026-06-01,1,0,0
C01019,2025-09-01,3,0,1
C01019,2025-10-01,9,0,1
C01019,2025-11-01,1,0,0
C01019,2025-12-01,1,0,0
C01019,2026-01-01,7,0,1
C01019,2026-02-01,1,0,0
C01019,2026-03-01,5,0,1
C01019,2026-04-01,6,0,1
C01019,2026-05-01,16,0,1
C01019,2026-06-01,1,2,0
C01020,2025-03-01,5,0,1
C01020,2025-04-01,6,1,1
C01020,2025-05-01,2,0,0
C01020,2025-06-01,10,0,1
C01020,2025-07-01,2,1,0
C01020,2025-08-01,3,0,1
C01020,2025-09-01,1,0,0
C01020,2025-10-01,3,0,0
C01020,2025-11-01,5,1,1
C01020,2025-12-01,4,0,1
C01020,2026-01-01,7,0,1
C01020,2026-02-01,7,1,1
C01020,2026-03-01,10,0,1
C01020,2026-04-01,3,0,0
C01020,2026-05-01,0,1,0
C01020,2026-06-01,8,0,1
C01021,2025-12-01,6,0,1
C01021,2026-01-01,7,0,1
C01021,2026-02-01,1,0,0
C01021,2026-03-01,1,0,0
C01021,2026-04-01,3,1,0
C01021,2026-05-01,4,0,1
C01021,2026-06-01,0,1,0
C01022,2025-07-01,9,1,1
C01022,2025-08-01,5,0,1
C01022,2025-09-01,5,1,1
C01022,2025-10-01,9,1,1
C01022,2025-11-01,11,0,1
C01022,2025-12-01,11,0,1
C01022,2026-01-01,8,0,1
C01022,2026-02-01,0,0,0
C01022,2026-03-01,5,1,1
C01022,2026-04-01,2,0,0
C01022,2026-05-01,8,0,1
C01022,2026-06-01,4,0,1
C01023,2025-06-01,1,1,1
C01023,2025-07-01,1,0,0
C01023,2025-08-01,7,1,1
C01023,2025-09-01,2,0,0
C01023,2025-10-01,4,0,1
C01023,2025-11-01,2,2,0
C01023,2025-12-01,2,0,0
C01023,2026-01-01,1,0,0
C01023,2026-02-01,4,0,1
C01023,2026-03-01,9,0,1
C01023,2026-04-01,2,0,0
C01023,2026-05-01,0,2,0
C01023,2026-06-01,8,0,1
C01024,2025-09-01,1,1,0
C01024,2025-10-01,8,0,1
C01024,2025-11-01,4,1,0
C01024,2025-12-01,5,1,1
C01024,2026-01-01,1,0,0
C01024,2026-02-01,2,0,0
C01024,2026-03-01,0,0,0
C01024,2026-04-01,8,1,1
C01024,2026-05-01,12,0,1
C01024,2026-06-01,9,0,1
C01025,2025-03-01,4,1,1
C01025,2025-04-01,14,0,1
C01025,2025-05-01,4,0,1
C01025,2025-06-01,13,1,1
C01025,2025-07-01,7,0,1
C01025,2025-08-01,5,0,1
C01025,2025-09-01,1,0,0
C01025,2025-10-01,0,0,0
C01025,2025-11-01,5,1,1
C01025,2025-12-01,8,0,1
C01025,2026-01-01,8,1,1
C01025,2026-02-01,7,0,1
C01025,2026-03-01,1,0,0
C01025,2026-04-01,9,1,1
C01025,2026-05-01,8,1,1
C01025,2026-06-01,6,0,1
C01026,2026-05-01,4,0,1
C01026,2026-06-01,4,0,1
C01027,2026-04-01,10,0,1
C01027,2026-05-01,9,0,1
C01027,2026-06-01,7,0,1
C01028,2025-07-01,0,0,0
C01028,2025-08-01,3,0,0
C01028,2025-09-01,1,0,0
C01028,2025-10-01,7,0,1
C01028,2025-11-01,0,0,0
C01028,2025-12-01,13,0,1
C01028,2026-01-01,14,0,1
C01028,2026-02-01,1,0,0
C01028,2026-03-01,7,1,1
C01028,2026-04-01,8,0,1
C01028,2026-05-01,2,2,0
C01028,2026-06-01,2,0,0
C01029,2025-05-01,8,0,1
C01029,2025-06-01,7,0,1
C01029,2025-07-01,11,0,1
C01029,2025-08-01,8,1,1
C01029,2025-09-01,4,1,0
C01029,2025-10-01,2,0,0
C01029,2025-11-01,8,0,1
C01029,2025-12-01,4,0,1
C01029,2026-01-01,1,1,0
C01029,2026-02-01,3,2,0
C01029,2026-03-01,0,0,0
C01029,2026-04-01,6,0,1
C01029,2026-05-01,2,0,0
C01029,2026-06-01,1,0,0
C01030,2026-01-01,7,0,1
C01030,2026-02-01,11,0,1
C01030,2026-03-01,7,0,1
C01030,2026-04-01,0,0,0
C01030,2026-05-01,6,0,1
C01030,2026-06-01,8,0,1
C01031,2026-05-01,6,2,1
C01031,2026-06-01,9,0,1
C01032,2025-08-01,1,0,0
C01032,2025-09-01,7,0,1
C01032,2025-10-01,0,0,0
C01032,2025-11-01,3,0,1
C01032,2025-12-01,4,1,1
C01032,2026-01-01,0,0,0
C01032,2026-02-01,7,0,1
C01032,2026-03-01,0,2,0
C01032,2026-04-01,5,0,1
C01032,2026-05-01,10,2,1
C01032,2026-06-01,4,0,1
C01033,2026-04-01,4,1,1
C01033,2026-05-01,6,0,1
C01033,2026-06-01,7,1,1
C01034,2026-02-01,6,0,1
C01034,2026-03-01,5,0,1
C01034,2026-04-01,7,0,1
C01034,2026-05-01,0,0,0
C01034,2026-06-01,2,2,0
C01035,2026-05-01,7,0,1
C01035,2026-06-01,12,0,1
C01036,2025-08-01,11,1,1
C01036,2025-09-01,0,0,0
C01036,2025-10-01,12,0,1
C01036,2025-11-01,6,0,1
C01036,2025-12-01,2,0,1
C01036,2026-01-01,9,2,1
C01036,2026-02-01,2,0,1
C01036,2026-03-01,2,0,0
C01036,2026-04-01,0,1,0
C01036,2026-05-01,7,0,1
C01036,2026-06-01,15,1,1
C01037,2026-02-01,8,0,1
C01037,2026-03-01,0,1,0
C01037,2026-04-01,7,1,1
C01037,2026-05-01,1,2,0
C01037,2026-06-01,6,0,1
C01038,2026-02-01,7,0,1
C01038,2026-03-01,3,1,0
C01038,2026-04-01,1,0,0
C01038,2026-05-01,4,0,1
C01038,2026-06-01,1,0,0
C01039,2026-05-01,1,0,0
C01039,2026-06-01,1,0,0
C01040,2025-04-01,8,0,1
C01040,2025-05-01,7,0,1
C01040,2025-06-01,6,0,1
C01040,2025-07-01,1,0,0
C01040,2025-08-01,2,0,1
C01040,2025-09-01,7,0,1
C01040,2025-10-01,1,1,0
C01040,2025-11-01,1,0,0
C01040,2025-12-01,0,0,0
C01040,2026-01-01,10,0,1
C01040,2026-02-01,5,2,1
C01040,2026-03-01,2,0,0
C01040,2026-04-01,7,2,1
C01040,2026-05-01,2,0,0
C01040,2026-06-01,8,0,1
C01041,2025-08-01,8,0,1
C01041,2025-09-01,0,0,0
C01041,2025-10-01,8,2,1
C01041,2025-11-01,0,0,0
C01041,2025-12-01,6,0,1
C01041,2026-01-01,2,0,0
C01041,2026-02-01,1,1,0
C01041,2026-03-01,4,1,1
C01041,2026-04-01,6,0,1
C01041,2026-05-01,0,0,0
C01041,2026-06-01,7,1,1
C01042,2026-01-01,8,0,1
C01042,2026-02-01,15,0,1
C01042,2026-03-01,0,0,0
C01042,2026-04-01,0,1,0
C01042,2026-05-01,2,0,0
C01042,2026-06-01,8,2,1
C01043,2025-12-01,1,2,0
C01043,2026-01-01,5,2,1
C01043,2026-02-01,10,1,1
C01043,2026-03-01,5,0,1
C01043,2026-04-01,4,1,1
C01043,2026-05-01,1,1,0
C01043,2026-06-01,0,0,0
C01044,2025-11-01,9,0,1
C01044,2025-12-01,13,1,1
C01044,2026-01-01,1,1,0
C01044,2026-02-01,9,0,1
C01044,2026-03-01,8,1,1
C01044,2026-04-01,7,0,1
C01044,2026-05-01,1,0,0
C01044,2026-06-01,6,1,1
C01045,2025-08-01,6,0,1
C01045,2025-09-01,0,0,0
C01045,2025-10-01,2,0,0
C01045,2025-11-01,1,1,0
C01045,2025-12-01,5,0,1
C01045,2026-01-01,1,0,0
C01045,2026-02-01,0,0,0
C01045,2026-03-01,6,0,1
C01045,2026-04-01,3,0,1
C01045,2026-05-01,3,0,1
C01045,2026-06-01,11,0,1
C01046,2026-02-01,0,0,0
C01046,2026-03-01,6,0,1
C01046,2026-04-01,5,0,1
C01046,2026-05-01,4,1,1
C01046,2026-06-01,7,0,1
C01047,2025-05-01,9,0,1
C01047,2025-06-01,1,0,0
C01047,2025-07-01,5,1,1
C01047,2025-08-01,3,0,0
C01047,2025-09-01,7,1,1
C01047,2025-10-01,9,1,1
C01047,2025-11-01,1,0,0
C01047,2025-12-01,6,0,1
C01047,2026-01-01,11,0,1
C01047,2026-02-01,0,1,0
C01047,2026-03-01,13,1,1
C01047,2026-04-01,1,1,0
C01047,2026-05-01,11,0,1
C01047,2026-06-01,9,0,1
C01048,2025-08-01,4,1,1
C01048,2025-09-01,2,0,1
C01048,2025-10-01,7,0,1
C01048,2025-11-01,0,1,0
C01048,2025-12-01,9,0,1
C01048,2026-01-01,1,0,0
C01048,2026-02-01,1,0,0
C01048,2026-03-01,6,1,1
C01048,2026-04-01,9,1,1
C01048,2026-05-01,2,0,0
C01048,2026-06-01,10,1,1
C01049,2025-03-01,0,0,0
C01049,2025-04-01,4,0,1
C01049,2025-05-01,2,0,0
C01049,2025-06-01,6,0,1
C01049,2025-07-01,10,1,1
C01049,2025-08-01,12,0,1
C01049,2025-09-01,3,0,0
C01049,2025-10-01,6,0,1
C01049,2025-11-01,8,1,1
C01049,2025-12-01,9,0,1
C01049,2026-01-01,0,0,0
C01049,2026-02-01,4,0,1
C01049,2026-03-01,6,0,1
C01049,2026-04-01,0,1,0
C01049,2026-05-01,5,1,1
C01049,2026-06-01,3,0,0
C01050,2025-03-01,2,1,0
C01050,2025-04-01,9,0,1
C01050,2025-05-01,3,0,1
C01050,2025-06-01,0,1,0
C01050,2025-07-01,7,0,1
C01050,2025-08-01,1,1,0
C01050,2025-09-01,0,1,0
C01050,2025-10-01,7,0,1
C01050,2025-11-01,8,1,1
C01050,2025-12-01,7,0,1
C01050,2026-01-01,6,0,1
C01050,2026-02-01,3,0,0
C01050,2026-03-01,12,0,1
C01050,2026-04-01,6,0,1
C01050,2026-05-01,4,0,1
C01050,2026-06-01,2,0,0
C01051,2025-12-01,6,1,1
C01051,2026-01-01,0,0,0
C01051,2026-02-01,4,1,1
C01051,2026-03-01,5,0,1
C01051,2026-04-01,2,1,0
C01051,2026-05-01,7,1,1
C01051,2026-06-01,7,0,1
C01052,2025-11-01,0,0,0
C01052,2025-12-01,5,1,1
C01052,2026-01-01,0,0,0
C01052,2026-02-01,1,0,0
C01052,2026-03-01,7,0,1
C01052,2026-04-01,0,1,0
C01052,2026-05-01,4,0,1
C01052,2026-06-01,9,0,1
C01053,2025-12-01,6,0,1
C01053,2026-01-01,3,0,0
C01053,2026-02-01,6,0,1
C01053,2026-03-01,5,0,1
C01053,2026-04-01,8,0,1
C01053,2026-05-01,5,0,1
C01053,2026-06-01,7,1,1
C01054,2025-02-01,12,0,1
C01054,2025-03-01,7,1,1
C01054,2025-04-01,1,0,0
C01054,2025-05-01,4,0,1
C01054,2025-06-01,8,1,1
C01054,2025-07-01,6,0,1
C01054,2025-08-01,9,0,1
C01054,2025-09-01,3,0,1
C01054,2025-10-01,5,1,1
C01054,2025-11-01,3,1,1
C01054,2025-12-01,4,1,0
C01054,2026-01-01,8,0,1
C01054,2026-02-01,7,0,1
C01054,2026-03-01,11,0,1
C01054,2026-04-01,11,1,1
C01054,2026-05-01,4,1,1
C01054,2026-06-01,7,2,1
C01055,2025-11-01,0,0,0
C01055,2025-12-01,2,0,0
C01055,2026-01-01,1,0,0
C01055,2026-02-01,2,1,0
C01055,2026-03-01,9,1,1
C01055,2026-04-01,1,0,0
C01055,2026-05-01,6,0,1
C01055,2026-06-01,5,0,1
C01056,2026-04-01,5,0,1
C01056,2026-05-01,8,0,1
C01056,2026-06-01,1,0,0
C01057,2025-10-01,7,0,1
C01057,2025-11-01,0,0,0
C01057,2025-12-01,1,0,0
C01057,2026-01-01,1,1,0
C01057,2026-02-01,0,0,0
C01057,2026-03-01,6,0,1
C01057,2026-04-01,3,1,0
C01057,2026-05-01,1,0,0
C01057,2026-06-01,8,2,1
C01058,2025-04-01,10,0,1
C01058,2025-05-01,6,0,1
C01058,2025-06-01,0,0,0
C01058,2025-07-01,5,0,1
C01058,2025-08-01,1,0,0
C01058,2025-09-01,8,0,1
C01058,2025-10-01,3,0,0
C01058,2025-11-01,4,3,0
C01058,2025-12-01,1,0,0
C01058,2026-01-01,9,0,1
C01058,2026-02-01,9,1,1
C01058,2026-03-01,1,1,0
