order_id,customer_id,order_date,product_category,gross_amount,discount_pct,net_amount,order_status
O005885,C01059,2025-03-18,Home,2471.63,0.1,2224.47,Completed
O005886,C01060,2025-10-14,Home,1512.77,0.0,1512.77,Completed
O005887,C01060,2025-05-20,Home,2008.31,0.05,1907.89,Completed
O005888,C01060,2025-05-19,Electronics,5746.44,0.1,5171.8,Completed
O005889,C01060,2026-01-26,Sports,2393.03,0.2,1914.42,Completed
O005890,C01060,2025-06-25,Home,407.54,0.2,326.03,Completed
O005891,C01060,2025-12-06,Home,2791.41,0.0,2791.41,Cancelled
O005892,C01060,2026-04-28,Grocery,1257.65,0.2,1006.12,Completed
O005893,C01061,2025-11-21,Sports,1099.32,0.1,989.39,Completed
O005894,C01061,2026-03-16,Beauty,1179.1,0.15,1002.23,Completed
O005895,C01061,2026-04-18,Electronics,2942.35,0.1,2648.12,Completed
O005896,C01061,2025-11-08,Electronics,4615.66,0.05,4384.88,Completed
O005897,C01061,2025-06-27,Electronics,5670.9,0.0,5670.9,Completed
O005898,C01061,2025-02-20,Grocery,1013.89,0.0,1013.89,Completed
O005899,C01061,2025-07-15,Grocery,188.49,0.0,188.49,Completed
O005900,C01062,2025-06-30,Electronics,4746.74,0.0,4746.74,Completed
O005901,C01062,2026-02-26,Sports,2883.8,0.0,2883.8,Completed
O005902,C01062,2026-04-27,Grocery,724.52,0.0,724.52,Returned
O005903,C01062,2025-10-08,Grocery,511.96,0.2,409.57,Completed
O005904,C01062,2026-06-14,Beauty,1268.21,0.05,1204.8,Completed
O005905,C01062,2025-09-06,Sports,2574.63,0.15,2188.44,Completed
O005906,C01063,2025-12-31,Beauty,1332.84,0.15,1132.91,Completed
O005907,C01063,2025-12-14,Grocery,816.9,0.0,816.9,Completed
O005908,C01063,2026-02-25,Home,3902.17,0.2,3121.74,Completed
O005909,C01063,2026-05-30,Home,1947.35,0.15,1655.25,Completed
O005910,C01063,2026-03-03,Grocery,408.07,0.0,408.07,Completed
O005911,C01063,2025-12-05,Home,1134.02,0.15,963.92,Returned
O005912,C01064,2026-04-18,Home,1873.67,0.1,1686.3,Completed
O005913,C01064,2026-06-12,Grocery,726.72,0.1,654.05,Completed
O005914,C01064,2026-05-15,Electronics,7605.72,0.15,6464.86,Completed
O005915,C01064,2026-06-11,Sports,1970.97,0.1,1773.87,Completed
O005916,C01064,2026-04-29,Beauty,2421.19,0.1,2179.07,Completed
O005917,C01064,2026-05-21,Sports,2643.36,0.1,2379.02,Completed
O005918,C01065,2026-05-29,Home,2853.88,0.15,2425.8,Completed
O005919,C01065,2026-04-17,Beauty,933.46,0.15,793.44,Completed
O005920,C01065,2026-06-04,Home,2717.95,0.05,2582.05,Completed
O005921,C01065,2026-05-15,Electronics,7478.08,0.1,6730.27,Completed
O005922,C01065,2026-04-24,Electronics,1423.11,0.15,1209.64,Completed
O005923,C01065,2026-05-27,Grocery,360.8,0.1,324.72,Completed
O005924,C01066,2026-04-03,Electronics,8024.46,0.15,6820.79,Completed
O005925,C01066,2026-03-10,Beauty,1844.35,0.05,1752.13,Completed
O005926,C01066,2026-02-18,Grocery,1130.2,0.0,1130.2,Completed
O005927,C01066,2026-02-04,Electronics,4429.71,0.0,4429.71,Completed
O005928,C01066,2026-03-03,Grocery,1061.11,0.1,955.0,Completed
O005929,C01066,2026-01-10,Beauty,1357.02,0.15,1153.47,Completed
O005930,C01066,2026-02-25,Grocery,1355.12,0.0,1355.12,Completed
O005931,C01067,2025-12-15,Electronics,8675.19,0.0,8675.19,Completed
O005932,C01067,2026-01-04,Beauty,844.43,0.15,717.77,Cancelled
O005933,C01067,2025-10-16,Grocery,1120.76,0.15,952.65,Completed
O005934,C01067,2026-06-19,Electronics,4684.81,0.05,4450.57,Returned
O005935,C01068,2026-06-23,Sports,2459.8,0.05,2336.81,Completed
O005936,C01068,2025-10-01,Electronics,2469.26,0.0,2469.26,Completed
O005937,C01068,2026-02-16,Electronics,9519.22,0.15,8091.34,Completed
O005938,C01068,2026-02-13,Electronics,6325.37,0.0,6325.37,Returned
O005939,C01068,2026-03-09,Beauty,1201.82,0.1,1081.64,Completed
O005940,C01069,2026-05-20,Grocery,984.57,0.2,787.66,Returned
O005941,C01069,2026-04-24,Beauty,1136.91,0.0,1136.91,Completed
O005942,C01070,2026-04-10,Sports,2341.96,0.0,2341.96,Completed
O005943,C01070,2026-03-28,Beauty,1545.3,0.0,1545.3,Completed
O005944,C01070,2025-05-27,Electronics,7857.31,0.15,6678.71,Completed
O005945,C01070,2025-09-07,Sports,381.62,0.0,381.62,Returned
O005946,C01070,2026-06-24,Grocery,551.83,0.15,469.06,Completed
O005947,C01070,2025-05-12,Grocery,883.05,0.0,883.05,Completed
O005948,C01070,2026-05-09,Home,2336.01,0.05,2219.21,Completed
O005949,C01071,2025-02-20,Grocery,1056.11,0.0,1056.11,Completed
O005950,C01071,2026-03-22,Sports,1518.3,0.1,1366.47,Cancelled
O005951,C01072,2025-10-07,Grocery,1028.02,0.15,873.82,Completed
O005952,C01072,2026-04-25,Electronics,6397.65,0.15,5438.0,Completed
O005953,C01072,2025-07-03,Home,2057.04,0.2,1645.63,Completed
O005954,C01072,2025-04-23,Sports,3209.63,0.05,3049.15,Completed
O005955,C01073,2026-03-10,Electronics,6128.72,0.15,5209.41,Completed
O005956,C01073,2026-06-29,Home,1792.84,0.05,1703.2,Completed
O005957,C01073,2026-06-21,Home,3175.76,0.0,3175.76,Completed
O005958,C01073,2026-06-11,Home,3675.96,0.15,3124.57,Completed
O005959,C01073,2026-06-06,Home,4372.43,0.05,4153.81,Completed
O005960,C01074,2026-05-08,Grocery,833.39,0.05,791.72,Completed
O005961,C01074,2026-06-06,Grocery,869.71,0.0,869.71,Completed
O005962,C01074,2026-05-27,Grocery,522.13,0.15,443.81,Completed
O005963,C01074,2026-06-11,Beauty,1909.78,0.1,1718.8,Cancelled
O005964,C01074,2026-05-01,Home,3326.95,0.15,2827.91,Completed
O005965,C01075,2026-04-19,Beauty,1981.28,0.1,1783.15,Cancelled
O005966,C01075,2026-04-25,Grocery,260.05,0.15,221.04,Completed
O005967,C01075,2026-05-13,Electronics,9904.44,0.0,9904.44,Completed
O005968,C01075,2026-05-02,Home,3611.96,0.05,3431.36,Cancelled
O005969,C01075,2026-03-17,Grocery,1110.92,0.2,888.74,Completed
O005970,C01075,2026-06-27,Electronics,5396.3,0.2,4317.04,Completed
O005971,C01075,2026-03-03,Grocery,1313.61,0.0,1313.61,Completed
O005972,C01075,2026-05-30,Electronics,5669.7,0.1,5102.73,Completed
O005973,C01075,2026-01-26,Home,3441.16,0.05,3269.1,Returned
O005974,C01076,2026-05-03,Grocery,1237.22,0.0,1237.22,Completed
O005975,C01076,2026-03-07,Sports,3002.53,0.0,3002.53,Completed
O005976,C01076,2026-03-09,Sports,2394.98,0.05,2275.23,Completed
O005977,C01076,2026-05-04,Home,4110.34,0.0,4110.34,Completed
O005978,C01076,2026-04-29,Home,2878.32,0.1,2590.49,Completed
O005979,C01076,2026-03-02,Beauty,1503.58,0.2,1202.86,Completed
O005980,C01076,2026-05-17,Beauty,629.39,0.05,597.92,Completed
O005981,C01076,2026-03-07,Electronics,9143.54,0.2,7314.83,Completed
O005982,C01076,2026-03-30,Sports,2370.99,0.05,2252.44,Completed
O005983,C01077,2025-11-25,Sports,2589.38,0.0,2589.38,Completed
O005984,C01077,2025-11-24,Sports,3890.9,0.05,3696.36,Completed
O005985,C01077,2026-06-13,Home,4625.63,0.05,4394.35,Completed
O005986,C01077,2025-09-17,Grocery,1210.11,0.0,1210.11,Completed
O005987,C01077,2026-03-22,Electronics,3550.6,0.0,3550.6,Completed
O005988,C01077,2026-01-18,Beauty,925.13,0.1,832.62,Completed
O005989,C01077,2026-02-06,Sports,2136.67,0.05,2029.84,Completed
O005990,C01077,2026-05-29,Home,1263.8,0.15,1074.23,Completed
O005991,C01078,2026-01-18,Beauty,1335.96,0.0,1335.96,Completed
O005992,C01078,2026-02-24,Grocery,661.42,0.0,661.42,Completed
O005993,C01078,2025-11-14,Beauty,1188.18,0.2,950.54,Completed
O005994,C01078,2025-07-19,Sports,2242.47,0.1,2018.22,Completed
O005995,C01078,2026-02-21,Sports,2935.03,0.15,2494.78,Completed
O005996,C01078,2025-10-19,Electronics,4571.4,0.2,3657.12,Completed
O005997,C01078,2026-04-20,Electronics,8027.61,0.0,8027.61,Completed
O005998,C01079,2025-11-25,Grocery,686.23,0.05,651.92,Completed
O005999,C01079,2025-07-27,Home,3413.02,0.05,3242.37,Completed
O006000,C01079,2025-09-14,Beauty,1416.77,0.1,1275.09,Completed
O006001,C01079,2026-01-31,Home,2146.63,0.0,2146.63,Completed
O006002,C01079,2026-05-10,Sports,1987.61,0.05,1888.23,Completed
O006003,C01079,2025-08-29,Home,956.78,0.1,861.1,Completed
O006004,C01079,2026-02-06,Sports,2316.09,0.1,2084.48,Completed
O006005,C01079,2026-06-30,Electronics,7616.35,0.05,7235.53,Completed
O006006,C01080,2026-01-09,Sports,1461.25,0.0,1461.25,Completed
O006007,C01080,2026-03-11,Grocery,849.89,0.15,722.41,Completed
O006008,C01080,2026-03-10,Electronics,8235.44,0.0,8235.44,Completed
O006009,C01080,2025-08-27,Home,2637.01,0.0,2637.01,Completed
O006010,C01080,2025-09-08,Sports,2386.31,0.0,2386.31,Completed
O006011,C01080,2026-02-21,Home,150.0,0.05,142.5,Returned
O006012,C01080,2026-02-05,Beauty,1733.0,0.0,1733.0,Completed
O006013,C01080,2025-08-17,Beauty,1645.09,0.0,1645.09,Completed
O006014,C01080,2026-01-06,Grocery,1168.75,0.1,1051.88,Completed
O006015,C01080,2026-03-20,Home,1267.53,0.1,1140.78,Completed
O006016,C01081,2026-04-04,Electronics,6870.74,0.0,6870.74,Completed
O006017,C01081,2025-12-24,Sports,2564.37,0.1,2307.93,Completed
O006018,C01081,2025-08-23,Grocery,492.89,0.05,468.25,Completed
O006019,C01081,2025-10-22,Sports,2682.44,0.1,2414.2,Completed
O006020,C01082,2025-12-25,Home,3050.46,0.1,2745.41,Completed
O006021,C01083,2026-05-12,Grocery,1299.15,0.05,1234.19,Completed
O006022,C01083,2026-04-06,Grocery,460.95,0.0,460.95,Completed
O006023,C01083,2026-05-20,Electronics,5792.98,0.15,4924.03,Completed
O006024,C01083,2026-05-18,Sports,1948.93,0.1,1754.04,Completed
O006025,C01084,2026-03-14,Home,3410.03,0.0,3410.03,Completed
O006026,C01084,2025-08-11,Home,4767.83,0.0,4767.83,Completed
O006027,C01084,2025-07-26,Sports,2293.79,0.0,2293.79,Completed
O006028,C01084,2025-11-30,Beauty,1546.92,0.0,1546.92,Completed
O006029,C01084,2026-06-05,Home,2996.82,0.1,2697.14,Completed
O006030,C01085,2025-11-24,Home,2787.82,0.15,2369.65,Completed
O006031,C01085,2025-11-20,Beauty,1731.66,0.1,1558.49,Cancelled
O006032,C01085,2026-02-14,Electronics,10536.8,0.05,10009.96,Completed
O006033,C01085,2026-01-18,Sports,2945.93,0.15,2504.04,Returned
O006034,C01085,2026-06-14,Sports,1904.25,0.0,1904.25,Completed
O006035,C01085,2026-03-17,Home,2665.24,0.05,2531.98,Completed
O006036,C01085,2026-04-23,Beauty,863.95,0.1,777.56,Completed
O006037,C01085,2025-12-20,Electronics,5860.55,0.05,5567.52,Completed
O006038,C01085,2025-11-26,Sports,2437.61,0.1,2193.85,Completed
O006039,C01086,2025-11-23,Beauty,1521.75,0.0,1521.75,Completed
O006040,C01086,2025-08-24,Home,3249.38,0.1,2924.44,Completed
O006041,C01086,2025-11-26,Sports,1569.18,0.05,1490.72,Completed
O006042,C01086,2026-02-02,Sports,3103.92,0.1,2793.53,Completed
O006043,C01086,2026-03-02,Home,2991.09,0.1,2691.98,Completed
O006044,C01086,2026-05-23,Sports,1538.49,0.05,1461.57,Completed
O006045,C01086,2025-11-29,Grocery,878.22,0.0,878.22,Completed
O006046,C01086,2025-12-17,Electronics,8021.15,0.0,8021.15,Completed
O006047,C01086,2026-03-15,Grocery,1740.7,0.0,1740.7,Returned
O006048,C01086,2025-09-10,Electronics,6053.64,0.1,5448.28,Completed
O006049,C01086,2026-06-06,Grocery,842.17,0.0,842.17,Completed
O006050,C01087,2025-06-11,Beauty,1580.53,0.1,1422.48,Completed
O006051,C01087,2025-12-04,Electronics,5961.8,0.2,4769.44,Completed
O006052,C01087,2025-06-17,Sports,3702.22,0.2,2961.78,Completed
O006053,C01088,2025-12-28,Sports,1805.94,0.0,1805.94,Completed
O006054,C01088,2026-06-30,Beauty,1682.69,0.05,1598.56,Completed
O006055,C01088,2025-12-20,Sports,1938.66,0.1,1744.79,Cancelled
O006056,C01088,2026-01-27,Grocery,822.27,0.1,740.04,Completed
O006057,C01088,2026-05-24,Electronics,9793.47,0.2,7834.78,Completed
O006058,C01089,2026-01-11,Home,3107.35,0.15,2641.25,Completed
O006059,C01089,2026-04-15,Sports,2960.37,0.0,2960.37,Completed
O006060,C01089,2026-04-18,Grocery,1039.01,0.05,987.06,Completed
O006061,C01089,2025-07-14,Electronics,5296.08,0.0,5296.08,Completed
O006062,C01089,2025-09-14,Home,2028.52,0.2,1622.82,Cancelled
O006063,C01089,2025-12-27,Grocery,668.41,0.0,668.41,Completed
O006064,C01089,2026-06-26,Home,1792.79,0.15,1523.87,Returned
O006065,C01089,2026-03-29,Sports,1595.23,0.0,1595.23,Completed
O006066,C01089,2025-09-13,Beauty,967.0,0.15,821.95,Completed
O006067,C01089,2025-09-10,Home,3193.51,0.0,3193.51,Completed
O006068,C01089,2026-05-08,Grocery,1335.58,0.0,1335.58,Completed
O006069,C01089,2025-06-02,Beauty,1616.71,0.0,1616.71,Completed
O006070,C01090,2026-06-14,Beauty,1680.4,0.05,1596.38,Completed
O006071,C01090,2026-03-04,Beauty,967.13,0.0,967.13,Completed
O006072,C01091,2026-05-31,Beauty,1624.16,0.05,1542.95,Completed
O006073,C01091,2025-11-10,Electronics,5960.34,0.15,5066.29,Completed
O006074,C01091,2026-02-19,Sports,2206.23,0.15,1875.3,Completed
O006075,C01091,2026-01-24,Sports,2351.97,0.05,2234.37,Completed
O006076,C01091,2025-09-25,Sports,3387.61,0.0,3387.61,Completed
O006077,C01091,2025-08-25,Beauty,1435.82,0.05,1364.03,Completed
O006078,C01092,2026-05-03,Sports,2956.23,0.0,2956.23,Completed
O006079,C01092,2026-04-23,Beauty,1218.28,0.15,1035.54,Completed
O006080,C01092,2025-09-26,Home,2965.93,0.0,2965.93,Completed
O006081,C01092,2026-03-21,Sports,717.0,0.05,681.15,Completed
O006082,C01093,2026-04-04,Home,3038.44,0.0,3038.44,Completed
O006083,C01093,2025-12-17,Grocery,652.71,0.15,554.8,Completed
O006084,C01093,2026-05-06,Sports,2822.14,0.05,2681.03,Completed
O006085,C01093,2026-02-17,Sports,3385.52,0.0,3385.52,Completed
O006086,C01093,2026-02-17,Grocery,495.73,0.2,396.58,Completed
O006087,C01093,2025-11-14,Electronics,10357.23,0.0,10357.23,Cancelled
O006088,C01093,2025-11-17,Electronics,11973.09,0.15,10177.13,Completed
O006089,C01093,2025-10-03,Grocery,867.33,0.0,867.33,Completed
O006090,C01094,2026-02-24,Electronics,6176.17,0.1,5558.55,Completed
O006091,C01094,2026-04-09,Grocery,750.24,0.0,750.24,Completed
O006092,C01094,2026-05-03,Electronics,8924.16,0.2,7139.33,Completed
O006093,C01095,2026-04-16,Grocery,597.64,0.0,597.64,Cancelled
O006094,C01095,2025-02-19,Beauty,980.51,0.0,980.51,Completed
O006095,C01095,2026-03-23,Home,2202.89,0.0,2202.89,Completed
O006096,C01095,2025-09-02,Sports,3213.52,0.0,3213.52,Completed
O006097,C01095,2026-02-11,Electronics,11756.29,0.1,10580.66,Completed
O006098,C01095,2025-08-05,Sports,1322.08,0.0,1322.08,Completed
O006099,C01096,2025-12-15,Beauty,1493.62,0.2,1194.9,Completed
O006100,C01096,2026-06-07,Sports,2085.54,0.0,2085.54,Completed
O006101,C01096,2026-05-03,Electronics,7166.88,0.0,7166.88,Completed
O006102,C01096,2026-04-22,Home,4054.91,0.15,3446.67,Completed
O006103,C01096,2026-06-29,Beauty,961.59,0.05,913.51,Cancelled
O006104,C01096,2026-02-27,Beauty,2110.92,0.0,2110.92,Completed
O006105,C01096,2026-03-19,Sports,2601.98,0.1,2341.78,Completed
O006106,C01097,2026-05-31,Home,3221.7,0.1,2899.53,Completed
O006107,C01097,2025-12-11,Sports,2040.04,0.05,1938.04,Completed
O006108,C01097,2025-12-18,Electronics,3148.91,0.05,2991.46,Completed
O006109,C01097,2025-12-16,Home,2853.85,0.05,2711.16,Completed
O006110,C01097,2026-06-30,Beauty,1219.42,0.1,1097.48,Returned
O006111,C01097,2026-04-21,Grocery,827.07,0.1,744.36,Completed
O006112,C01097,2026-03-01,Beauty,1390.65,0.05,1321.12,Completed
O006113,C01098,2025-10-17,Grocery,150.0,0.05,142.5,Completed
O006114,C01098,2026-02-27,Home,1624.44,0.2,1299.55,Completed
O006115,C01098,2026-05-02,Sports,1191.47,0.0,1191.47,Completed
O006116,C01098,2025-10-28,Grocery,800.27,0.0,800.27,Completed
O006117,C01099,2026-03-04,Sports,3914.36,0.0,3914.36,Completed
O006118,C01099,2026-06-07,Electronics,9391.87,0.15,7983.09,Completed
O006119,C01099,2026-05-24,Grocery,1127.31,0.05,1070.94,Completed
O006120,C01099,2025-11-14,Home,2692.97,0.15,2289.02,Completed
O006121,C01099,2026-02-28,Sports,2739.04,0.1,2465.14,Completed
O006122,C01099,2026-04-16,Home,2052.42,0.0,2052.42,Completed
O006123,C01099,2025-11-01,Beauty,1258.42,0.15,1069.66,Cancelled
O006124,C01100,2026-06-27,Home,3992.42,0.1,3593.18,Completed
O006125,C01100,2026-05-17,Home,2227.03,0.0,2227.03,Completed
O006126,C01100,2025-11-25,Home,4218.51,0.2,3374.81,Completed
O006127,C01100,2026-06-21,Electronics,5423.44,0.15,4609.92,Completed
O006128,C01100,2026-04-24,Beauty,772.32,0.0,772.32,Completed
O006129,C01100,2025-12-26,Beauty,467.14,0.0,467.14,Completed
O006130,C01101,2025-11-09,Electronics,9941.61,0.0,9941.61,Completed
O006131,C01101,2025-09-13,Electronics,2100.34,0.05,1995.32,Completed
O006132,C01101,2026-03-08,Electronics,3100.81,0.0,3100.81,Completed
O006133,C01102,2026-03-26,Grocery,473.94,0.1,426.55,Completed
O006134,C01102,2025-07-26,Electronics,5513.26,0.15,4686.27,Completed
O006135,C01102,2026-03-21,Grocery,515.45,0.15,438.13,Returned
O006136,C01102,2025-06-18,Grocery,1309.11,0.1,1178.2,Completed
O006137,C01102,2025-11-20,Electronics,8654.11,0.1,7788.7,Completed
O006138,C01102,2026-05-24,Home,3112.39,0.1,2801.15,Completed
O006139,C01102,2025-12-27,Beauty,1021.32,0.0,1021.32,Cancelled
O006140,C01102,2025-08-12,Home,4428.97,0.15,3764.62,Returned
O006141,C01102,2026-04-08,Home,3456.26,0.1,3110.63,Completed
O006142,C01102,2025-10-08,Home,3787.29,0.15,3219.2,Returned
O006143,C01103,2026-04-17,Home,3020.0,0.2,2416.0,Completed
O006144,C01103,2026-06-04,Sports,2649.49,0.05,2517.02,Completed
O006145,C01103,2026-06-16,Beauty,1213.85,0.05,1153.16,Completed
O006146,C01103,2026-05-18,Electronics,4030.46,0.05,3828.94,Completed
O006147,C01103,2026-02-09,Electronics,5168.61,0.1,4651.75,Completed
O006148,C01103,2026-01-06,Electronics,4055.67,0.0,4055.67,Completed
O006149,C01103,2026-05-13,Grocery,1559.82,0.15,1325.85,Completed
O006150,C01103,2025-12-27,Electronics,8946.01,0.0,8946.01,Completed
O006151,C01103,2026-03-28,Grocery,812.65,0.0,812.65,Completed
O006152,C01103,2026-01-01,Electronics,6738.89,0.0,6738.89,Completed
O006153,C01103,2026-01-06,Beauty,2341.95,0.05,2224.85,Completed
O006154,C01103,2026-02-06,Home,4024.64,0.05,3823.41,Completed
O006155,C01103,2025-12-24,Electronics,6702.64,0.15,5697.24,Completed
O006156,C01103,2026-04-06,Beauty,260.64,0.05,247.61,Completed
O006157,C01103,2026-01-23,Sports,1659.58,0.0,1659.58,Completed
O006158,C01104,2025-12-05,Sports,2432.0,0.0,2432.0,Returned
O006159,C01104,2025-10-26,Sports,2452.23,0.15,2084.4,Completed
O006160,C01104,2025-11-21,Sports,1052.75,0.05,1000.11,Completed
O006161,C01104,2025-11-23,Home,982.48,0.05,933.36,Returned
O006162,C01104,2026-05-17,Sports,1194.79,0.0,1194.79,Cancelled
O006163,C01104,2026-03-24,Sports,3603.0,0.0,3603.0,Completed
O006164,C01104,2026-01-05,Home,3223.79,0.15,2740.22,Completed
O006165,C01104,2026-03-16,Electronics,5623.89,0.0,5623.89,Completed
O006166,C01105,2025-12-09,Grocery,669.22,0.0,669.22,Returned
O006167,C01105,2025-09-25,Electronics,5133.81,0.05,4877.12,Completed
O006168,C01105,2026-03-03,Beauty,1594.89,0.2,1275.91,Cancelled
O006169,C01105,2026-05-14,Grocery,551.38,0.05,523.81,Completed
O006170,C01105,2026-06-15,Electronics,3427.54,0.0,3427.54,Completed
O006171,C01105,2025-11-29,Grocery,1281.44,0.05,1217.37,Completed
O006172,C01105,2026-01-17,Electronics,3527.33,0.1,3174.6,Completed
O006173,C01105,2025-12-16,Grocery,789.63,0.0,789.63,Completed
O006174,C01106,2025-10-07,Grocery,1478.89,0.0,1478.89,Completed
O006175,C01106,2025-10-03,Grocery,743.88,0.0,743.88,Completed
O006176,C01106,2026-06-11,Home,4667.05,0.05,4433.7,Returned
O006177,C01107,2026-01-16,Beauty,2624.15,0.1,2361.74,Completed
O006178,C01107,2025-11-25,Home,2828.99,0.15,2404.64,Completed
O006179,C01107,2025-10-13,Beauty,1820.15,0.1,1638.14,Completed
O006180,C01107,2025-12-07,Home,3490.91,0.0,3490.91,Completed
O006181,C01107,2025-11-09,Home,3216.87,0.15,2734.34,Completed
O006182,C01107,2026-02-12,Beauty,687.98,0.1,619.18,Completed
O006183,C01107,2026-06-01,Home,3693.62,0.1,3324.26,Completed
O006184,C01107,2025-11-14,Beauty,1766.1,0.05,1677.79,Cancelled
O006185,C01107,2026-02-25,Sports,2525.19,0.15,2146.41,Returned
O006186,C01108,2026-06-22,Sports,3319.19,0.0,3319.19,Returned
O006187,C01108,2026-06-27,Sports,3130.5,0.05,2973.98,Completed
O006188,C01108,2026-04-06,Beauty,2679.51,0.15,2277.58,Completed
O006189,C01108,2026-04-01,Home,3997.95,0.05,3798.05,Completed
O006190,C01108,2026-04-28,Sports,3448.12,0.0,3448.12,Completed
O006191,C01108,2026-03-14,Grocery,1362.84,0.05,1294.7,Completed
O006192,C01109,2026-05-02,Home,2920.38,0.05,2774.36,Completed
O006193,C01109,2026-04-05,Sports,2600.02,0.0,2600.02,Completed
O006194,C01109,2026-06-02,Sports,2130.28,0.0,2130.28,Completed
O006195,C01109,2026-05-31,Grocery,1124.51,0.05,1068.28,Completed
O006196,C01109,2026-04-22,Beauty,1507.07,0.1,1356.36,Completed
O006197,C01110,2026-05-21,Electronics,4932.11,0.1,4438.9,Completed
O006198,C01110,2026-05-13,Sports,1585.33,0.05,1506.06,Completed
O006199,C01110,2026-02-11,Home,3740.24,0.1,3366.22,Returned
O006200,C01110,2026-04-23,Beauty,1945.63,0.1,1751.07,Completed
O006201,C01110,2026-01-14,Electronics,3777.0,0.0,3777.0,Returned
O006202,C01110,2026-02-22,Home,1220.88,0.0,1220.88,Completed
O006203,C01111,2026-03-03,Grocery,895.8,0.1,806.22,Completed
O006204,C01111,2026-04-28,Grocery,270.54,0.0,270.54,Completed
O006205,C01111,2026-06-07,Beauty,1321.82,0.05,1255.73,Completed
O006206,C01111,2026-05-24,Sports,717.63,0.1,645.87,Completed
O006207,C01111,2026-03-02,Electronics,9617.66,0.0,9617.66,Completed
O006208,C01111,2026-04-10,Beauty,2167.93,0.05,2059.53,Completed
O006209,C01111,2026-06-12,Home,474.23,0.0,474.23,Completed
O006210,C01111,2026-05-25,Home,2334.08,0.05,2217.38,Completed
O006211,C01112,2025-09-08,Home,5019.85,0.05,4768.86,Completed
O006212,C01112,2026-02-08,Beauty,1691.42,0.1,1522.28,Cancelled
O006213,C01112,2025-10-15,Beauty,1308.31,0.05,1242.89,Completed
O006214,C01112,2025-10-03,Electronics,7439.36,0.0,7439.36,Completed
O006215,C01113,2026-03-22,Electronics,6694.36,0.0,6694.36,Completed
O006216,C01113,2026-03-27,Home,3679.49,0.2,2943.59,Completed
O006217,C01113,2026-06-05,Grocery,717.96,0.05,682.06,Completed
O006218,C01113,2026-03-23,Home,2458.2,0.1,2212.38,Returned
O006219,C01113,2025-11-12,Sports,1508.91,0.05,1433.46,Completed
O006220,C01114,2025-12-22,Grocery,940.88,0.05,893.84,Completed
O006221,C01114,2025-11-15,Grocery,855.49,0.1,769.94,Completed
O006222,C01114,2025-11-18,Electronics,7985.05,0.1,7186.54,Completed
O006223,C01114,2026-05-13,Beauty,1891.95,0.05,1797.35,Completed
O006224,C01114,2026-06-06,Electronics,3911.9,0.0,3911.9,Completed
O006225,C01115,2026-05-26,Sports,2827.11,0.0,2827.11,Completed
O006226,C01115,2026-06-23,Sports,2280.29,0.05,2166.28,Completed
O006227,C01115,2026-03-22,Beauty,1289.94,0.05,1225.44,Completed
O006228,C01115,2026-02-19,Home,3539.59,0.1,3185.63,Completed
O006229,C01115,2026-01-12,Sports,1823.48,0.15,1549.96,Completed
O006230,C01116,2025-11-27,Electronics,5728.27,0.0,5728.27,Completed
O006231,C01116,2025-08-04,Sports,2690.0,0.0,2690.0,Completed
O006232,C01116,2025-05-17,Electronics,4582.64,0.0,4582.64,Completed
O006233,C01117,2026-01-14,Home,2807.32,0.05,2666.95,Completed
O006234,C01117,2026-03-31,Beauty,1422.57,0.05,1351.44,Completed
O006235,C01117,2026-03-26,Sports,1628.2,0.1,1465.38,Completed
O006236,C01118,2026-01-16,Grocery,1263.72,0.05,1200.53,Returned
O006237,C01118,2025-11-22,Beauty,1447.67,0.1,1302.9,Completed
O006238,C01118,2025-11-21,Grocery,625.07,0.1,562.56,Returned
O006239,C01118,2025-11-18,Sports,1883.87,0.05,1789.68,Completed
O006240,C01118,2026-01-28,Home,2678.2,0.0,2678.2,Completed
O006241,C01118,2026-06-20,Sports,3569.12,0.0,3569.12,Completed
O006242,C01119,2025-08-19,Grocery,919.99,0.05,873.99,Returned
O006243,C01119,2026-04-28,Electronics,1764.73,0.0,1764.73,Completed
O006244,C01119,2026-01-20,Electronics,7757.65,0.05,7369.77,Completed
O006245,C01120,2026-03-17,Sports,2581.37,0.1,2323.23,Completed
O006246,C01120,2026-03-21,Sports,2140.91,0.0,2140.91,Completed
O006247,C01120,2026-06-09,Beauty,976.39,0.05,927.57,Completed
O006248,C01120,2026-04-13,Beauty,976.83,0.15,830.31,Cancelled
O006249,C01121,2026-05-09,Beauty,1940.43,0.0,1940.43,Completed
O006250,C01121,2025-11-09,Electronics,6193.33,0.05,5883.66,Completed
O006251,C01121,2026-01-28,Beauty,1929.5,0.15,1640.08,Completed
O006252,C01121,2025-12-27,Grocery,1145.3,0.15,973.5,Completed
O006253,C01121,2025-05-13,Sports,2370.19,0.1,2133.17,Completed
O006254,C01121,2025-09-18,Sports,2199.95,0.0,2199.95,Completed
O006255,C01121,2025-12-27,Electronics,4496.37,0.0,4496.37,Completed
O006256,C01121,2026-06-24,Beauty,1659.15,0.15,1410.28,Completed
O006257,C01122,2026-03-21,Electronics,6696.86,0.1,6027.17,Returned
O006258,C01122,2025-05-23,Home,3770.26,0.05,3581.75,Completed
O006259,C01122,2025-06-02,Electronics,6960.42,0.1,6264.38,Completed
O006260,C01122,2025-07-19,Electronics,5637.46,0.05,5355.59,Completed
